EntryID,LemmaID,Code,YouTube Video,SignFrequency(M),SignFrequency(SD),SignFrequency(Z),SignFrequency(N),PercentUnknown,SignFrequency(M-Native),SignFrequency(SD-Native),SignFreq(Z-native),SignFrequency(N-Native),PercentUnknown(Native),PercentGlossAgreement,PercentGlossAgreement(Native),Iconicity(M),Iconicity(SD),Iconicity(Z),Iconicity(N),Iconicity_ID,SubtLexUSLog10WF,LexicalClass,SignOnset(ms),SignOffset(ms),SignLength(ms),ClipLength(ms),MinimalNeighborhoodDensity,MaximalNeighborhoodDensity,Parameter-BasedNeighborhoodDensity,D.Iconicity(M) all,D.Iconicity(SD) all,D.Iconicity(N) all,D.Iconicity(Z) all,D.Iconicity(M) native,D.Iconicity(SD) native,D.Iconicity(N) native,D.Iconicity(Z) native,Complexity,RightWristX,RightWristcentroidY,DistanceRightWristCentroid2Nose,IconicityType,Initialized.2.0,FingerspelledLoanSign.2.0,Compound.2.0,NumberOfMorphemes.2.0,Handshape.2.0,MarkedHandshape.2.0,SelectedFingers.2.0,Flexion.2.0,FlexionChange.2.0,Spread.2.0,SpreadChange.2.0,ThumbPosition.2.0,ThumbContact.2.0,SignType.2.0,Movement.2.0,MajorLocation.2.0,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape.2.0,UlnarRotation.2.0,HandshapeM2.2.0,MarkedHandshapeM2.2.0,SelectedFingersM2.2.0,FlexionM2.2.0,FlexionChangeM2.2.0,SpreadM2.2.0,SpreadChangeM2.2.0,ThumbPositionM2.2.0,ThumbContactM2.2.0,SignTypeM2.2.0,MovementM2.2.0,MajorLocationM2.2.0,MinorLocationM2.2.0,SecondMinorLocationM2.2.0,ContactM2.2.0,NonDominantHandshapeM2.2.0,UlnarRotationM2.2.0,HandshapeM3.2.0,MarkedHandshapeM3.2.0,SelectedFingersM3.2.0,FlexionM3.2.0,FlexionChangeM3.2.0,SpreadM3.2.0,SpreadChangeM3.2.0,ThumbPositionM3.2.0,ThumbContactM3.2.0,SignTypeM3.2.0,MovementM3.2.0,MajorLocationM3.2.0,MinorLocationM3.2.0,SecondMinorLocationM3.2.0,ContactM3.2.0,NonDominantHandshapeM3.2.0,UlnarRotationM3.2.0,HandshapeM4.2.0,MarkedHandshapeM4.2.0,SelectedFingersM4.2.0,FlexionM4.2.0,FlexionChangeM4.2.0,SpreadM4.2.0,SpreadChangeM4.2.0,ThumbPositionM4.2.0,ThumbContactM4.2.0,SignTypeM4.2.0,MovementM4.2.0,MajorLocationM4.2.0,MinorLocationM4.2.0,SecondMinorLocationM4.2.0,ContactM4.2.0,NonDominantHandshapeM4.2.0,UlnarRotationM4.2.0,HandshapeM5.2.0,MarkedHandshapeM5.2.0,SelectedFingersM5.2.0,FlexionM5.2.0,FlexionChangeM5.2.0,SpreadM5.2.0,SpreadChangeM5.2.0,ThumbPositionM5.2.0,ThumbContactM5.2.0,SignTypeM5.2.0,MovementM5.2.0,MajorLocationM5.2.0,MinorLocationM5.2.0,SecondMinorLocationM5.2.0,ContactM5.2.0,NonDominantHandshapeM5.2.0,UlnarRotationM5.2.0,HandshapeM6.2.0,MarkedHandshapeM6.2.0,SelectedFingersM6.2.0,FlexionM6.2.0,FlexionChangeM6.2.0,SpreadM6.2.0,SpreadChangeM6.2.0,ThumbPositionM6.2.0,ThumbContactM6.2.0,SignTypeM6.2.0,MovementM6.2.0,MajorLocationM6.2.0,MinorLocationM6.2.0,SecondMinorLocationM6.2.0,ContactM6.2.0,NonDominantHandshapeM6.2.0,UlnarRotationM6.2.0,Neighborhood Density
lesson,lesson,D_03_083,https://www.youtube.com/embed/Bg0MjrRPJ24?rel=0&controls=0&showinfo=0,4.038,1.248,-0.057999999999999996,26.0,0.0,4.25,1.291,0.027999999999999997,16.0,0.0,46.0,31.0,3.323,1.821,-0.071,31.0,,3.216,Noun,533.87,1301.3,767.43,2202.2,665.0,12.0,1.0,3.0,2.0,26.0,0.0,3.0,2.0,18.0,0.0,3,1713.0,799.0,1890.0,Arbitrary,0.0,0.0,0.0,1.0,flat_b,1.0,imrp,4,0.0,0.0,0.0,Open,NoContact,AsymmetricalDifferentHandshape,Curved,Hand,FingerFront,Palm,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
let_go,,F_02_34,https://www.youtube.com/embed/2gqGBvp8J2Q?rel=0&controls=0&showinfo=0,5.2589999999999995,,0.555,,,,,,,,,,4.6,2.218,0.5489999999999999,30.0,,,Verb,,,,,,,,,,,,,,,,2,962.0,640.0,1156.0,,,0.0,0.0,1.0,8,1.0,m,5,1.0,,,Open,Contact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
let_know,let_know,D_02_028,https://www.youtube.com/embed/XVDnjQ0R5zs?rel=0&controls=0&showinfo=0,5.296,1.265,0.644,27.0,0.0,5.529,1.179,0.706,17.0,0.0,,,2.226,2.166,-0.33,31.0,,0.0,Verb,600.6,1167.84,567.23,1768.44,817.0,19.0,1.0,2.0,1.0,26.0,0.0,2.0,1.0,18.0,0.0,0,1591.0,815.0,1787.0,Arbitrary,0.0,0.0,1.0,2.0,spread_o,0.0,imrp,5,0.0,0.0,0.0,Open,Contact,SymmetricalOrAlternating,None,Head,Forehead,,0.0,,0.0,5,0.0,imrp,1,0.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,None,Neutral,Neutral,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
let_me_see,,E_01_92,https://www.youtube.com/embed/l-dTymgB4aQ?rel=0&controls=0&showinfo=0,6.486000000000001,,1.206,,,,,,,,,,3.923,2.198,0.242,26.0,,,Verb,,,,,,,,,,,,,,,,1,960.0,676.0,1174.0,Arbitrary,,0.0,0.0,1.0,v,1.0,im,1,0.0,1.0,0.0,Open,Contact,OneHanded,Straight,Head,Eye,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
letter,letter,C_01_031,https://www.youtube.com/embed/HPI2chTFCug?rel=0&controls=0&showinfo=0,4.567,1.455,0.114,30.0,0.0,4.667,1.609,0.042,18.0,0.0,,,1.8,1.921,-0.55,30.0,,3.625,Noun,567.23,867.53,300.3,1634.97,726.0,6.0,5.0,3.0,2.0,30.0,0.0,3.0,2.0,21.0,0.0,2,1575.0,749.0,1743.0,Arbitrary,0.0,0.0,1.0,2.0,a,1.0,t,,0.0,,,Open,,OneHanded,None,Head,Mouth,,1.0,,0.0,a,0.0,t,,,,,Open,Contact,AsymmetricalDifferentHandshape,None,Hand,FingerBack,,1.0,A,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
lettuce,lettuce,A_01_083,https://www.youtube.com/embed/b7R6CNRIkoo?rel=0&controls=0&showinfo=0,4.484,1.5030000000000001,0.239,31.0,0.0,4.388999999999999,1.501,0.20600000000000002,18.0,0.0,,,1.444,2.048,-0.831,36.0,,2.241,Noun,533.87,1101.1,567.23,1868.54,859.0,35.0,2.0,2.0,1.0,31.0,-1.0,2.0,1.0,19.0,-1.0,1,1620.0,780.0,1798.0,Arbitrary,0.0,0.0,0.0,1.0,spread_open_e,1.0,imrp,2,0.0,1.0,0.0,Open,NoContact,OneHanded,Straight,Head,HeadTop,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
library,library,A_02_041,https://www.youtube.com/embed/XU5QleRTSe4?rel=0&controls=0&showinfo=0,4.963,1.891,0.5920000000000001,27.0,0.0,4.692,2.097,0.436,13.0,0.0,,,1.4480000000000002,2.074,-0.782,29.0,,3.069,Noun,266.93,1067.73,800.8,1234.57,877.0,22.0,3.0,1.0,1.0,31.0,-1.0,1.0,1.0,19.0,-1.0,1,1387.0,936.0,1674.0,Arbitrary,1.0,0.0,0.0,1.0,l,0.0,i,1,0.0,,,Open,NoContact,OneHanded,Circular,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
lick_1,,E_02_21,https://www.youtube.com/embed/kL_yqYHrcXE?rel=0&controls=0&showinfo=0,2.043,,-1.271,,,,,,,,,,3.387,2.218,0.036000000000000004,31.0,,2.748,Verb,,,,,,,,,,,,,,,,2,960.0,676.0,1174.0,Arbitrary,,0.0,1.0,2.0,h,1.0,im,1,0.0,0.0,0.0,Closed,NoContact,AsymmetricalDifferentHandshape,None,Hand,Mouth,,1.0,B,0.0,flat_v,1.0,im,4,1.0,0.0,0.0,Closed,NoContact,AsymmetricalDifferentHandshape,Curved,Hand,Palm,HandAway,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
lick_2,,F_02_90,https://www.youtube.com/embed/iFncewWbbbw?rel=0&controls=0&showinfo=0,3.5380000000000003,,-0.396,,,,,,,,,,2.967,2.052,-0.345,30.0,,2.748,Verb,,,,,,,,,,,,,,,,2,962.0,640.0,1156.0,Arbitrary,,0.0,0.0,1.0,open_h,1.0,im,1,0.0,0.0,0.0,Open,NoContact,OneHanded,Curved,Head,Palm,HeadAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
lie,lie,B_03_012,https://www.youtube.com/embed/1-d6oHPbc_U?rel=0&controls=0&showinfo=0,4.917,1.381,0.174,24.0,0.0,4.538,1.33,-0.073,13.0,0.0,,,1.433,1.9480000000000002,-0.6829999999999999,30.0,,3.7880000000000003,Verb,567.23,967.63,400.4,1568.24,897.0,64.0,8.0,1.0,1.0,31.0,-1.0,1.0,1.0,22.0,-1.0,0,1562.0,700.0,1712.0,Arbitrary,0.0,0.0,0.0,1.0,closed_b,0.0,imrp,1,0.0,0.0,0.0,Closed,NoContact,OneHanded,Straight,Head,Chin,HeadAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
lift,,G_02_82,https://www.youtube.com/embed/eiSbslgvUTI?rel=0&controls=0&showinfo=0,3.654,,-0.32899999999999996,,,,,,,,,,5.906000000000001,1.995,1.237,32.0,TO LIFT,3.241,Verb,,,,,,,,,,,,,,,,1,962.0,867.0,1295.0,,,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
light_weight,light_weight,C_01_012,https://www.youtube.com/embed/c81RR9LwbOw?rel=0&controls=0&showinfo=0,3.867,1.306,-0.262,30.0,0.0,3.778,1.215,-0.413,18.0,0.0,,,2.667,1.921,-0.127,30.0,,1.778,Adjective,400.4,734.07,333.67,1668.34,565.0,10.0,0.0,2.0,1.0,30.0,0.0,2.0,1.0,21.0,-1.0,3,1579.0,766.0,1754.0,Arbitrary,0.0,0.0,0.0,1.0,open_8,1.0,m,4,0.0,,,Open,NoContact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
lighter,lighter,D_02_025,https://www.youtube.com/embed/vYJJW5KKPiU?rel=0&controls=0&showinfo=0,3.4810000000000003,1.929,-0.353,27.0,0.0,3.588,2.002,-0.312,17.0,0.0,,,6.71,2.166,1.7530000000000001,31.0,,2.661,Noun,667.33,1501.5,834.17,2369.04,842.0,21.0,3.0,5.0,2.0,26.0,1.0,5.0,2.0,18.0,1.0,2,1721.0,814.0,1904.0,,0.0,0.0,0.0,1.0,a,1.0,t,,0.0,,,Open,,OneHanded,None,Neutral,Neutral,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
lightning,lightning,D_02_069,https://www.youtube.com/embed/JxqcumycwJs?rel=0&controls=0&showinfo=0,3.0380000000000003,1.5090000000000001,-0.632,26.0,4.0,2.765,1.393,-0.812,17.0,0.0,,,4.867,2.166,0.888,30.0,,2.859,Noun,500.5,1368.04,867.53,1901.9,915.0,44.0,7.0,5.0,1.0,26.0,1.0,5.0,2.0,18.0,1.0,2,1620.0,780.0,1798.0,Perceptual,0.0,0.0,0.0,1.0,1,0.0,i,1,0.0,,,Closed,NoContact,OneHanded,BackAndForth,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
lights_on,,E_03_66,https://www.youtube.com/embed/fM0423o5rdM?rel=0&controls=0&showinfo=0,4.667,,0.244,,,,,,,,,,3.4189999999999996,2.0180000000000002,0.083,31.0,,,Verb,,,,,,,,,,,,,,,,1,962.0,640.0,1156.0,Arbitrary,,0.0,0.0,1.0,flat_o,0.0,imrp,4,1.0,0.0,1.0,Open,Contact,SymmetricalOrAlternating,None,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
like,,F_03_63,https://www.youtube.com/embed/alddePrU2nU?rel=0&controls=0&showinfo=0,6.222,,1.063,,,,,,,,,,3.563,2.108,0.008,32.0,,5.31,Verb,,,,,,,,,,,,,,,,3,956.0,400.0,1036.0,Arbitrary,,0.0,0.0,1.0,8,1.0,m,4,1.0,,,Open,Contact,OneHanded,Straight,Body,TorsoTop,BodyAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
limited,,G_01_3,https://www.youtube.com/embed/x-ccZZUpnZc?rel=0&controls=0&showinfo=0,5.37,,0.627,,,,,,,,,,3.0,1.85,-0.096,28.0,,2.75,Adjective,,,,,,,,,,,,,,,,2,963.0,591.0,1130.0,Arbitrary,,0.0,0.0,1.0,flat_b,1.0,imrp,4,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
line,line,C_02_069,https://www.youtube.com/embed/c5KvHznJwyw?rel=0&controls=0&showinfo=0,3.733,1.7009999999999998,-0.35200000000000004,30.0,0.0,4.0,1.715,-0.289,18.0,0.0,,,5.63,2.025,1.4040000000000001,27.0,,4.022,Noun,834.17,1234.57,400.4,2902.9,773.0,28.0,3.0,5.0,2.0,30.0,1.0,5.0,2.0,21.0,1.0,1,1766.0,1083.0,2072.0,,0.0,0.0,0.0,1.0,i,1.0,p,1,0.0,,,Closed,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
linguistics,,H_01_4,https://www.youtube.com/embed/RzuSs436wLY?rel=0&controls=0&showinfo=0,3.926,,-0.141,,,,,,,,,,1.5830000000000002,1.472,-1.077,24.0,,,,,,,,,,,,,,,,,,,0,959.0,475.0,1070.0,Arbitrary,,1.0,0.0,2.0,l,0.0,i,1,,,,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1.0,,0.0,s,0.0,imrp,7,,0.0,,Closed,Contact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
lion,lion,A_03_012,https://www.youtube.com/embed/eMTvM20pnOk?rel=0&controls=0&showinfo=0,3.32,1.93,-0.33,25.0,0.0,3.0,1.7730000000000001,-0.45899999999999996,15.0,0.0,,,3.81,2.153,0.09300000000000001,21.0,,2.8939999999999997,Noun,300.3,934.27,633.97,1301.3,798.0,18.0,0.0,3.0,2.0,31.0,0.0,3.0,2.0,19.0,0.0,2,1409.0,814.0,1627.0,Arbitrary,0.0,0.0,0.0,1.0,spread_open_e,1.0,imrp,2,0.0,1.0,0.0,Open,NoContact,OneHanded,Curved,Head,HeadAway,HeadAway,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
lipreading,,E_03_47,https://www.youtube.com/embed/ieyiqbqs4Tc?rel=0&controls=0&showinfo=0,4.567,,0.17,,,,,,,,,,4.7330000000000005,2.0180000000000002,0.72,30.0,,0.301,Verb,,,,,,,,,,,,,,,,1,959.0,713.0,1195.0,,,0.0,0.0,1.0,v,1.0,im,1,0.0,1.0,0.0,Closed,NoContact,OneHanded,Straight,Head,HeadAway,HeadAway,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
lips,,G_02_43,https://www.youtube.com/embed/rtaqajo46us?rel=0&controls=0&showinfo=0,3.593,,-0.353,,,,,,,,,,6.438,1.995,1.544,32.0,,3.202,Noun,,,,,,,,,,,,,,,,1,959.0,749.0,1217.0,,,0.0,0.0,1.0,1,0.0,i,1,0.0,,,Closed,NoContact,OneHanded,Circular,Head,Mouth,Mouth,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
lipstick,lipstick,B_02_046,https://www.youtube.com/embed/dpSLXymo7hQ?rel=0&controls=0&showinfo=0,3.72,1.72,-0.5770000000000001,25.0,0.0,3.8569999999999998,1.46,-0.486,14.0,0.0,,,5.9670000000000005,2.045,1.5819999999999999,30.0,,2.653,Noun,433.77,867.53,433.77,1735.07,760.0,34.0,8.0,6.0,1.0,31.0,2.0,6.0,1.0,22.0,2.0,1,1585.0,792.0,1772.0,Pantomimic,0.0,0.0,0.0,1.0,bent_1,1.0,i,2,0.0,,,Open,Contact,OneHanded,Straight,Head,HeadAway,HeadAway,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
list,list,D_01_041,https://www.youtube.com/embed/obSt1EYV5FU?rel=0&controls=0&showinfo=0,4.852,1.262,0.39899999999999997,27.0,0.0,5.125,1.455,0.545,16.0,0.0,,,4.888999999999999,2.025,0.935,36.0,,3.614,Noun,567.23,1468.14,900.9,1968.64,653.0,7.0,0.0,5.0,1.0,26.0,1.0,5.0,1.0,18.0,1.0,4,1670.0,774.0,1841.0,,0.0,0.0,0.0,1.0,flat_b,1.0,imrp,4,0.0,0.0,0.0,Open,NoContact,AsymmetricalDifferentHandshape,Other,Hand,FingerFront,Palm,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
live_1,live,B_03_046,https://www.youtube.com/embed/OpvShqL6Y8M?rel=0&controls=0&showinfo=0,4.44,1.446,-0.135,25.0,0.0,4.2860000000000005,1.59,-0.249,14.0,0.0,,,1.733,1.9480000000000002,-0.5429999999999999,30.0,,4.245,Verb,400.4,700.7,300.3,1334.67,819.0,14.0,3.0,1.0,1.0,31.0,-1.0,1.0,1.0,22.0,-1.0,1,1475.0,673.0,1621.0,Arbitrary,1.0,0.0,0.0,1.0,l,0.0,i,1,0.0,,,Open,NoContact,SymmetricalOrAlternating,Curved,Body,TorsoBottom,TorsoTop,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
live_2,live,B_03_061,https://www.youtube.com/embed/qnpoos3Sf3k?rel=0&controls=0&showinfo=0,5.44,1.325,0.49700000000000005,25.0,0.0,5.571000000000001,1.089,0.519,14.0,0.0,,,2.0,1.9480000000000002,-0.40700000000000003,30.0,,4.245,Verb,500.5,834.17,333.67,1768.44,751.0,6.0,0.0,2.0,1.0,31.0,-1.0,2.0,1.0,22.0,-1.0,3,1591.0,815.0,1787.0,Arbitrary,0.0,0.0,0.0,1.0,a,1.0,t,,0.0,,,Open,,SymmetricalOrAlternating,Curved,Body,TorsoBottom,TorsoTop,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
living_room,,F_02_16,https://www.youtube.com/embed/YfYlgCOdIaU?rel=0&controls=0&showinfo=0,3.778,,-0.263,,,,,,,,,,1.452,2.218,-0.8340000000000001,31.0,,,Noun,,,,,,,,,,,,,,,,1,983.0,1208.0,1557.0,Arbitrary,,0.0,1.0,3.0,5,0.0,imrp,1,0.0,1.0,0.0,Open,NoContact,OneHanded,Curved,Body,TorsoTop,BodyAway,1.0,,0.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,None,Neutral,Neutral,,0.0,,0.0,flat_b,1.0,imrp,4,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,None,Neutral,Neutral,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
load,,H_01_55,https://www.youtube.com/embed/eRnf5dS9x6s?rel=0&controls=0&showinfo=0,2.9,,-0.841,,,,,,,,,,3.917,1.7919999999999998,-0.145,24.0,,,,,,,,,,,,,,,,,,,0,961.0,1348.0,1655.0,Arbitrary,,0.0,0.0,1.0,curved_5,1.0,imrp,5,0.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
lobster,lobster,D_01_072,https://www.youtube.com/embed/lT-RPlJB3HU?rel=0&controls=0&showinfo=0,2.923,1.5730000000000002,-0.682,26.0,0.0,2.75,1.6119999999999999,-0.8079999999999999,16.0,0.0,62.0,63.0,4.833,2.025,0.898,36.0,,2.574,Noun,633.97,1434.77,800.8,2335.67,746.0,41.0,6.0,5.0,2.0,26.0,1.0,5.0,2.0,18.0,1.0,0,1720.0,810.0,1902.0,,0.0,0.0,0.0,1.0,spread_o,0.0,imrp,5,1.0,0.0,0.0,Open,Contact,SymmetricalOrAlternating,None,Neutral,Neutral,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
lock,lock,D_01_078,https://www.youtube.com/embed/xtItuR5PNfU?rel=0&controls=0&showinfo=0,4.7780000000000005,1.672,0.35,27.0,0.0,5.125,1.544,0.53,16.0,0.0,,,3.2569999999999997,2.025,0.10400000000000001,35.0,,3.46,Noun,533.87,1634.97,1101.1,2135.47,636.0,12.0,1.0,2.0,1.0,26.0,-1.0,2.0,1.0,18.0,-1.0,3,1706.0,786.0,1878.0,Arbitrary,0.0,0.0,0.0,1.0,s,0.0,imrp,7,0.0,0.0,0.0,Closed,Contact,AsymmetricalSameHandshape,Circular,Hand,HandAway,FingerRadial,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
lock_2,,H_02_17,https://www.youtube.com/embed/u45axDEBnB8?rel=0&controls=0&showinfo=0,4.178999999999999,,0.013000000000000001,,,,,,,,,,6.8260000000000005,0.65,1.7590000000000001,24.0,to lock,,,,,,,,,,,,,,,,,,2,960.0,676.0,1174.0,Perceptual,,0.0,0.0,1.0,bent_1,1.0,i,2,0.0,,,Closed,NoContact,AsymmetricalDifferentHandshape,None,Hand,Palm,,1.0,B,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
lollipop,,E_02_95,https://www.youtube.com/embed/Iq9eqSO20l4?rel=0&controls=0&showinfo=0,3.281,,-0.518,,,,,,,,,,4.806,2.052,0.48200000000000004,31.0,,1.964,Noun,,,,,,,,,,,,,,,,1,954.0,318.0,1005.0,Pantomimic,,0.0,0.0,1.0,bent_1,1.0,i,2,0.0,,,Open,Contact,OneHanded,Straight,Head,Mouth,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
lonely,lonely,B_03_078,https://www.youtube.com/embed/sGQsFGehcNQ?rel=0&controls=0&showinfo=0,3.72,1.595,-0.528,25.0,0.0,3.571,1.453,-0.636,14.0,0.0,,,1.867,1.9480000000000002,-0.493,30.0,,3.3280000000000003,Adjective,567.23,1034.37,467.13,1868.54,861.0,90.0,7.0,2.0,1.0,31.0,-1.0,2.0,1.0,22.0,0.0,0,1609.0,793.0,1793.0,Arbitrary,0.0,0.0,0.0,1.0,1,0.0,i,1,0.0,,,Closed,NoContact,OneHanded,Straight,Head,Chin,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
long,,G_01_59,https://www.youtube.com/embed/_fQteY8PzN0?rel=0&controls=0&showinfo=0,5.962999999999999,,0.937,,,,,,,,,,2.467,1.85,-0.494,30.0,,4.537,Adjective,,,,,,,,,,,,,,,,1,953.0,319.0,1005.0,Arbitrary,,0.0,0.0,1.0,1,0.0,i,1,0.0,,,Closed,NoContact,OneHanded,Curved,Arm,ForearmBack,ArmAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
