EntryID,LemmaID,Code,SignFrequency(M),SignFrequency(SD),SignFrequency(Z),SignFrequency(N),PercentUnknown,SignFrequency(M-Native),SignFrequency(SD-Native),SignFreq(Z-native),SignFrequency(N-Native),PercentUnknown(Native),PercentGlossAgreement,PercentGlossAgreement(Native),Iconicity(M),Iconicity(SD),Iconicity(Z),Iconicity(N),Iconicity_ID,SubtLexUSLog10WF,LexicalClass,SignOnset(ms),SignOffset(ms),SignLength(ms),MinimalNeighborhoodDensity,MaximalNeighborhoodDensity,Parameter-BasedNeighborhoodDensity,D.Iconicity(M) all,D.Iconicity(SD) all,D.Iconicity(N) all,D.Iconicity(Z) all,D.Iconicity(M) native,D.Iconicity(SD) native,D.Iconicity(N) native,D.Iconicity(Z) native,Complexity,RightWristX,RightWristcentroidY,DistanceRightWristCentroid2Nose,IconicityType,Initialized.2.0,FingerspelledLoanSign.2.0,Compound.2.0,NumberOfMorphemes.2.0,Handshape.2.0,MarkedHandshape.2.0,SelectedFingers.2.0,Flexion.2.0,FlexionChange.2.0,Spread.2.0,SpreadChange.2.0,ThumbPosition.2.0,ThumbContact.2.0,SignType.2.0,Movement.2.0,MajorLocation.2.0,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape.2.0,UlnarRotation.2.0,HandshapeM2.2.0,MarkedHandshapeM2.2.0,SelectedFingersM2.2.0,FlexionM2.2.0,FlexionChangeM2.2.0,SpreadM2.2.0,SpreadChangeM2.2.0,ThumbPositionM2.2.0,ThumbContactM2.2.0,SignTypeM2.2.0,MovementM2.2.0,MajorLocationM2.2.0,MinorLocationM2.2.0,SecondMinorLocationM2.2.0,ContactM2.2.0,NonDominantHandshapeM2.2.0,UlnarRotationM2.2.0,HandshapeM3.2.0,MarkedHandshapeM3.2.0,SelectedFingersM3.2.0,FlexionM3.2.0,FlexionChangeM3.2.0,SpreadM3.2.0,SpreadChangeM3.2.0,ThumbPositionM3.2.0,ThumbContactM3.2.0,SignTypeM3.2.0,MovementM3.2.0,MajorLocationM3.2.0,MinorLocationM3.2.0,SecondMinorLocationM3.2.0,ContactM3.2.0,NonDominantHandshapeM3.2.0,UlnarRotationM3.2.0,HandshapeM4.2.0,MarkedHandshapeM4.2.0,SelectedFingersM4.2.0,FlexionM4.2.0,FlexionChangeM4.2.0,SpreadM4.2.0,SpreadChangeM4.2.0,ThumbPositionM4.2.0,ThumbContactM4.2.0,SignTypeM4.2.0,MovementM4.2.0,MajorLocationM4.2.0,MinorLocationM4.2.0,SecondMinorLocationM4.2.0,ContactM4.2.0,NonDominantHandshapeM4.2.0,UlnarRotationM4.2.0,HandshapeM5.2.0,MarkedHandshapeM5.2.0,SelectedFingersM5.2.0,FlexionM5.2.0,FlexionChangeM5.2.0,SpreadM5.2.0,SpreadChangeM5.2.0,ThumbPositionM5.2.0,ThumbContactM5.2.0,SignTypeM5.2.0,MovementM5.2.0,MajorLocationM5.2.0,MinorLocationM5.2.0,SecondMinorLocationM5.2.0,ContactM5.2.0,NonDominantHandshapeM5.2.0,UlnarRotationM5.2.0,HandshapeM6.2.0,MarkedHandshapeM6.2.0,SelectedFingersM6.2.0,FlexionM6.2.0,FlexionChangeM6.2.0,SpreadM6.2.0,SpreadChangeM6.2.0,ThumbPositionM6.2.0,ThumbContactM6.2.0,SignTypeM6.2.0,MovementM6.2.0,MajorLocationM6.2.0,MinorLocationM6.2.0,SecondMinorLocationM6.2.0,ContactM6.2.0,NonDominantHandshapeM6.2.0,UlnarRotationM6.2.0,Batch,Item,List,Neighborhood Density
hearing,hearing,C_02_023,5.857,1.4069999999999998,0.836,28.0,3.0,6.235,1.033,0.9690000000000001,17.0,5.56,,,1.0,2.025,-0.8540000000000001,27.0,,3.358,Verb,600.6,834.17,233.57,802.0,48.0,6.0,2.0,1.0,30.0,0.0,2.0,1.0,21.0,0.0,1,1579.0,766.0,1754.0,Arbitrary,0.0,0.0,0.0,1.0,1,0.0,i,1,0.0,,,Closed,NoContact,OneHanded,Circular,Head,HeadAway,HeadAway,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,23,2,0
hearing_aid,hearing_aid,B_01_015,4.708,1.517,0.036000000000000004,24.0,4.0,4.692,1.601,0.032,13.0,7.14,,,5.37,2.016,1.25,27.0,,0.0,Noun,567.23,1134.47,567.23,760.0,34.0,8.0,5.0,2.0,31.0,1.0,5.0,2.0,22.0,1.0,1,1592.0,824.0,1793.0,Both,0.0,0.0,0.0,1.0,bent_l,1.0,i,2,0.0,,,Open,NoContact,OneHanded,Straight,Head,Other,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,15,1,0
heart,heart,B_03_066,3.48,1.4180000000000001,-0.706,25.0,0.0,3.1430000000000002,1.2309999999999999,-0.922,14.0,0.0,,,5.4,1.9480000000000002,1.328,30.0,,4.095,Noun,467.13,1067.73,600.6,493.0,3.0,0.0,6.0,1.0,31.0,2.0,6.0,1.0,22.0,2.0,3,1582.0,780.0,1764.0,Both,0.0,0.0,0.0,1.0,open_8,1.0,m,4,0.0,,,Open,NoContact,SymmetricalOrAlternating,BackAndForth,Body,TorsoTop,TorsoMid,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,66,3,0
heart_touch,,E_03_97,5.067,,0.47700000000000004,,,,,,,,,,4.125,2.0180000000000002,0.423,16.0,TOUCHED (EMOTIONAL),3.877,Verb,,,,,,,,,,,,,,,2,952.0,326.0,1006.0,,,0.0,0.0,1.0,open_8,1.0,m,4,0.0,,,Open,NoContact,OneHanded,None,Body,TorsoTop,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,97,3,0
heartbody,,H_02_63,4.08,,-0.018000000000000002,,,,,,,,,,5.207999999999999,1.4140000000000001,1.0,24.0,heart (body part),,,,,,,,,,,,,,,,,2,960.0,676.0,1174.0,Pantomimic,,0.0,0.0,1.0,open_8,1.0,m,4,0.0,,,Open,NoContact,OneHanded,Straight,Body,TorsoTop,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H,63,2,0
heaven,heaven,A_02_075,3.333,1.6869999999999998,-0.294,27.0,0.0,3.385,1.758,-0.248,13.0,0.0,,,2.667,2.074,-0.2,30.0,,3.4610000000000003,Noun,266.93,1167.84,900.9,709.0,16.0,0.0,2.0,1.0,31.0,-1.0,2.0,1.0,19.0,0.0,4,1579.0,766.0,1754.0,Arbitrary,0.0,0.0,0.0,1.0,flatspread_4,1.0,imrp,4,0.0,1.0,1.0,Open,NoContact,SymmetricalOrAlternating,Other,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,75,2,0
heavy,,F_01_85,4.2219999999999995,,-0.034,,,,,,,,,,5.093999999999999,1.9680000000000002,0.7759999999999999,32.0,,3.383,Adjective,,,,,,,,,,,,,,,0,964.0,905.0,1322.0,Pantomimic,,0.0,0.0,1.0,curved_5,1.0,imrp,5,0.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,85,1,0
helicopter,helicopter,D_02_042,2.481,1.5530000000000002,-0.9109999999999999,27.0,0.0,2.176,1.185,-1.112,17.0,0.0,,,4.9030000000000005,2.166,0.882,31.0,,2.907,Noun,633.97,1801.8,1167.84,835.0,35.0,5.0,5.0,1.0,26.0,1.0,5.0,1.0,18.0,1.0,2,1716.0,802.0,1894.0,Perceptual,0.0,0.0,0.0,1.0,5,0.0,imrp,1,0.0,1.0,0.0,Open,NoContact,AsymmetricalDifferentHandshape,Curved,Hand,FingerTip,,1.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,42,2,0
hell,,G_03_8,3.333,,-0.54,,,,,,,,,,1.7,2.021,-0.691,20.0,,4.38,Noun,,,,,,,,,,,,,,,1,955.0,315.0,1005.0,Arbitrary,1.0,0.0,0.0,1.0,h,1.0,im,1,0.0,0.0,0.0,Closed,NoContact,OneHanded,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,8,3,0
hello,hello,D_02_055,6.519,1.014,1.341,27.0,0.0,6.294,1.213,1.1340000000000001,17.0,0.0,,,5.167000000000001,2.166,1.028,30.0,,4.475,Minor,633.97,1234.57,600.6,897.0,64.0,8.0,4.0,2.0,26.0,1.0,5.0,2.0,18.0,1.0,0,1591.0,815.0,1787.0,Pantomimic,0.0,0.0,0.0,1.0,closed_b,0.0,imrp,1,0.0,0.0,0.0,Closed,NoContact,OneHanded,Straight,Head,Forehead,HeadAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,55,2,0
helmet,helmet,D_02_034,2.36,1.469,-1.035,25.0,7.0,2.6,1.639,-0.8859999999999999,15.0,11.76,,,6.3229999999999995,2.166,1.554,31.0,,2.685,Noun,633.97,1534.87,900.9,787.0,22.0,6.0,5.0,2.0,26.0,1.0,5.0,1.0,18.0,1.0,1,1713.0,799.0,1890.0,,0.0,0.0,0.0,1.0,c,0.0,imrp,5,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Curved,Head,HeadAway,HeadAway,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,34,2,0
help,help,D_01_042,6.148,0.8640000000000001,1.126,27.0,0.0,6.5,0.73,1.2770000000000001,16.0,0.0,,,1.472,2.025,-0.745,36.0,,4.672,Verb,500.5,1368.04,867.53,739.0,28.0,9.0,2.0,1.0,26.0,-1.0,2.0,1.0,18.0,-1.0,3,1592.0,824.0,1793.0,Arbitrary,0.0,0.0,0.0,1.0,a,1.0,t,,0.0,,,Open,,AsymmetricalDifferentHandshape,Straight,Hand,Palm,,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,42,1,0
hen,,G_02_41,1.962,,-1.262,,,,,,,,,,1.8330000000000002,1.995,-0.725,30.0,,2.215,Noun,,,,,,,,,,,,,,,1,952.0,326.0,1006.0,Arbitrary,,1.0,0.0,3.0,h,1.0,im,1,,0.0,,Closed,NoContact,OneHanded,None,Neutral,Neutral,,0.0,,1.0,bent_v,1.0,im,2,,0.0,,Closed,NoContact,,,,,,,,,,,im,5,,0.0,,Closed,Contact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,41,2,0
here,here,D_01_089,5.704,1.203,0.877,27.0,0.0,5.875,1.025,0.929,16.0,0.0,,,1.943,2.025,-0.508,35.0,,5.3629999999999995,Adverb,667.33,1568.24,900.9,869.0,71.0,3.0,3.0,1.0,26.0,0.0,3.0,2.0,18.0,0.0,1,1710.0,794.0,1885.0,Arbitrary,0.0,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,89,1,0
hide,,G_02_25,4.888999999999999,,0.385,,,,,,,,,,2.839,1.995,-0.235,31.0,,3.551,Verb,,,,,,,,,,,,,,,2,960.0,788.0,1242.0,Arbitrary,,0.0,1.0,2.0,a,1.0,t,,0.0,,,Open,,OneHanded,None,Head,Mouth,,1.0,,0.0,open_a,0.0,t,,,,,Open,NoContact,AsymmetricalDifferentHandshape,None,Hand,Palm,,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,25,2,0
high,high,C_02_045,4.4,1.632,0.07,30.0,0.0,4.2780000000000005,1.6740000000000002,-0.122,18.0,0.0,,,3.7310000000000003,2.025,0.435,26.0,,3.998,Adjective,333.67,600.6,266.93,858.0,17.0,2.0,2.0,2.0,30.0,0.0,2.0,2.0,21.0,0.0,2,1579.0,766.0,1754.0,Arbitrary,1.0,0.0,0.0,1.0,h,1.0,im,1,0.0,0.0,0.0,Closed,NoContact,OneHanded,Curved,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,45,2,0
high_heels_1,,F_02_8,2.565,,-0.935,,,,,,,,,,3.097,2.218,-0.125,31.0,,2.708,Noun,,,,,,,,,,,,,,,1,962.0,640.0,1156.0,Arbitrary,,0.0,0.0,1.0,curved_l,1.0,i,5,0.0,,,Open,NoContact,AsymmetricalDifferentHandshape,Straight,Hand,Heel,,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,8,2,0
high_school,high_school,C_02_060,5.033,1.4969999999999999,0.41200000000000003,30.0,0.0,5.611000000000001,1.092,0.631,18.0,0.0,,,1.0,2.025,-0.8540000000000001,27.0,,0.0,Noun,433.77,867.53,433.77,855.0,31.0,2.0,1.0,0.0,30.0,-1.0,1.0,0.0,21.0,-1.0,1,1585.0,792.0,1772.0,Arbitrary,1.0,1.0,0.0,2.0,h,1.0,im,1,,0.0,,Closed,NoContact,OneHanded,None,Neutral,Neutral,,0.0,,1.0,,,imrp,7,,0.0,,Closed,NoContact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,60,2,0
highlighter,,G_01_20,5.0,,0.441,,,,,,,,,,3.967,1.85,0.267,30.0,,2.428,Noun,,,,,,,,,,,,,,,2,962.0,867.0,1295.0,Arbitrary,,0.0,0.0,1.0,bent_1,1.0,i,2,0.0,,,Open,Contact,AsymmetricalDifferentHandshape,Straight,Hand,Palm,FingerFront,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,20,1,0
hinge,,G_03_41,1.273,,-1.8719999999999999,,,,,,,,,,4.95,2.021,0.78,20.0,,1.4769999999999999,Noun,,,,,,,,,,,,,,,3,982.0,1348.0,1667.0,,1.0,0.0,0.0,1.0,h,1.0,im,1,0.0,0.0,0.0,Closed,NoContact,AsymmetricalSameHandshape,Curved,Hand,FingerTip,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,41,3,0
hippo,hippo,C_01_069,1.692,0.97,-1.591,26.0,13.0,1.733,1.1,-1.67,15.0,16.67,,,3.333,1.921,0.22899999999999998,30.0,,1.8630000000000002,Noun,533.87,1301.3,767.43,835.0,56.0,4.0,4.0,2.0,30.0,0.0,4.0,2.0,21.0,1.0,2,1693.0,777.0,1863.0,Arbitrary,0.0,0.0,0.0,1.0,y,1.0,p,1,0.0,,,Open,NoContact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,69,1,0
his,,F_02_58,5.778,,0.804,,,,,,,,,,2.387,2.218,-0.419,31.0,,2.905,Minor,,,,,,,,,,,,,,,0,962.0,640.0,1156.0,Arbitrary,,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,OneHanded,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,58,2,0
history,history,A_02_036,4.7780000000000005,1.649,0.506,27.0,0.0,4.615,1.609,0.41100000000000003,13.0,0.0,,,1.2,2.074,-0.8859999999999999,30.0,,3.6319999999999997,Noun,367.03,1067.73,700.7,903.0,27.0,7.0,1.0,0.0,31.0,-1.0,1.0,0.0,19.0,-1.0,2,1380.0,988.0,1697.0,Arbitrary,1.0,0.0,0.0,1.0,h,1.0,im,1,0.0,0.0,0.0,Closed,NoContact,OneHanded,Curved,Neutral,Neutral,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,36,2,0
hit,,F_02_5,4.111000000000001,,-0.065,,,,,,,,,,6.3229999999999995,2.218,1.3519999999999999,31.0,,4.147,Verb,,,,,,,,,,,,,,,2,955.0,315.0,1005.0,Pantomimic,,0.0,0.0,1.0,s,0.0,imrp,7,0.0,0.0,0.0,Closed,Contact,OneHanded,Curved,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,5,2,0
hitchhike,,J_02_034,2.464,,-0.937,,,,,,,,,,6.25,1.113,1.499,24.0,,,,,,,,,,,,,,,,,,2,959.0,475.0,1070.0,Pantomimic,,0.0,0.0,1.0,a,1.0,t,,0.0,,,Open,,OneHanded,Straight,Body,BodyAway,BodyAway,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,34,2,0
hockey,hockey,B_01_035,3.0,1.472,-1.043,25.0,0.0,3.1430000000000002,1.406,-0.915,14.0,0.0,,,1.63,2.016,-0.631,27.0,,2.77,Noun,433.77,1134.47,700.7,525.0,16.0,1.0,4.0,2.0,31.0,1.0,4.0,2.0,22.0,0.0,3,1579.0,766.0,1754.0,Arbitrary,0.0,0.0,0.0,1.0,bent_1,1.0,i,2,0.0,,,Closed,NoContact,AsymmetricalDifferentHandshape,Curved,Hand,Palm,HandAway,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,35,1,0
hoe,,G_01_7,1.8419999999999999,,-1.442,,,,,,,,,,4.129,1.85,0.46,31.0,,1.681,Noun,,,,,,,,,,,,,,,1,966.0,945.0,1351.0,,,0.0,0.0,1.0,flat_b,1.0,imrp,4,0.0,0.0,0.0,Open,NoContact,AsymmetricalSameHandshape,Straight,Hand,Palm,HandAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,7,1,0
hold,,F_02_80,3.875,,-0.207,,,,,,,,,,5.968,2.218,1.217,31.0,,4.348,Verb,,,,,,,,,,,,,,,0,961.0,828.0,1268.0,Pantomimic,,0.0,0.0,1.0,curved_5,1.0,imrp,5,1.0,1.0,1.0,Open,Contact,SymmetricalOrAlternating,None,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,80,2,0
hold_accountable,,E_03_93,3.852,,-0.201,,,,,,,,,,2.875,2.0180000000000002,-0.155,16.0,,,Verb,,,,,,,,,,,,,,,1,978.0,1138.0,1500.0,Arbitrary,,0.0,0.0,1.0,curved_5,1.0,imrp,5,1.0,1.0,1.0,Open,Contact,OneHanded,Straight,Head,HeadAway,HeadAway,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,93,3,0
hold_hands,,H_02_75,3.222,,-0.6,,,,,,,,,,6.522,0.79,1.594,24.0,holding hands,,,,,,,,,,,,,,,,,0,957.0,308.0,1005.0,Pantomimic,,0.0,0.0,1.0,c,0.0,imrp,5,1.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,None,Neutral,Neutral,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H,75,2,0
hold_together,,E_02_3,3.781,,-0.293,,,,,,,,,,4.621,2.052,0.392,29.0,,,Verb,,,,,,,,,,,,,,,0,960.0,788.0,1242.0,,,0.0,0.0,1.0,curved_5,1.0,imrp,5,1.0,1.0,1.0,Open,Contact,SymmetricalOrAlternating,None,Neutral,Neutral,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,3,2,0
holiday,holiday,D_03_031,3.846,1.642,-0.17300000000000001,26.0,0.0,4.125,1.455,-0.036000000000000004,16.0,0.0,,,1.36,2.009,-0.797,25.0,,3.036,Noun,500.5,1201.2,700.7,641.0,4.0,2.0,1.0,1.0,26.0,-1.0,1.0,0.0,18.0,-1.0,0,1585.0,792.0,1772.0,Arbitrary,0.0,0.0,0.0,1.0,5,0.0,imrp,1,0.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Body,TorsoTop,BodyAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,31,3,0
holy,,G_01_72,2.385,,-1.074,,,,,,,,,,1.9680000000000002,1.85,-0.679,31.0,,3.5410000000000004,Noun,,,,,,,,,,,,,,,3,984.0,1239.0,1583.0,Arbitrary,1.0,0.0,1.0,2.0,h,1.0,im,1,0.0,0.0,1.0,Closed,NoContact,AsymmetricalDifferentHandshape,Straight,Hand,Palm,,1.0,B,0.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,AsymmetricalSameHandshape,Straight,Hand,Palm,FingerFront,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,72,1,0
home,home,B_03_063,6.48,0.653,1.138,25.0,0.0,6.571000000000001,0.6459999999999999,1.123,14.0,0.0,,,1.1,1.9480000000000002,-0.865,30.0,,4.5969999999999995,Adverb,600.6,1001.0,400.4,789.0,18.0,1.0,2.0,1.0,31.0,-1.0,2.0,1.0,22.0,-1.0,1,1582.0,780.0,1764.0,Arbitrary,0.0,0.0,1.0,2.0,spread_o,0.0,imrp,5,0.0,0.0,0.0,Open,Contact,OneHanded,Straight,Head,Chin,,1.0,,0.0,spread_o,0.0,imrp,5,0.0,0.0,0.0,Open,Contact,OneHanded,Straight,Head,CheekNose,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,63,3,0
homework,homework,A_03_003,5.44,1.9380000000000002,0.7440000000000001,25.0,0.0,5.067,1.9809999999999999,0.573,15.0,0.0,,,1.143,2.153,-1.129,21.0,,3.012,Noun,300.3,1301.3,1001.0,789.0,18.0,1.0,1.0,1.0,31.0,-1.0,2.0,1.0,19.0,-1.0,1,1459.0,678.0,1609.0,Arbitrary,0.0,0.0,1.0,2.0,spread_o,0.0,imrp,5,0.0,0.0,0.0,Open,Contact,OneHanded,Curved,Head,Chin,CheekNose,1.0,,0.0,s,0.0,imrp,7,0.0,0.0,0.0,Closed,Contact,AsymmetricalSameHandshape,Straight,Hand,PalmBack,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,3,3,0
honest,honest,B_01_028,4.833,1.129,0.095,24.0,4.0,4.538,1.05,-0.12300000000000001,13.0,7.14,,,1.63,2.016,-0.608,27.0,,3.5669999999999997,Adjective,400.4,767.43,367.03,703.0,33.0,2.0,1.0,1.0,31.0,-1.0,1.0,1.0,22.0,-1.0,2,1521.0,640.0,1650.0,Arbitrary,1.0,0.0,0.0,1.0,h,1.0,im,1,0.0,0.0,0.0,Closed,NoContact,AsymmetricalDifferentHandshape,Straight,Hand,Palm,FingerFront,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,28,1,0
honey,,F_02_64,4.346,,0.046,,,,,,,,,,1.355,2.218,-0.87,31.0,,4.185,Noun,,,,,,,,,,,,,,,2,960.0,676.0,1174.0,Arbitrary,1.0,0.0,0.0,1.0,h,1.0,im,1,0.0,0.0,0.0,Closed,NoContact,OneHanded,Circular,Head,Chin,Chin,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,64,2,0
honey_2,,J_03_052,2.1180000000000003,,-1.109,,,,,,,,,,1.227,0.528,-0.8029999999999999,22.0,honey,,,,,,,,,,,,,,,,,3,959.0,713.0,1195.0,Arbitrary,,0.0,0.0,1.0,bent_1,1.0,i,2,0.0,,,Closed,NoContact,OneHanded,Other,Head,Chin,Chin,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,52,3,0
hongkong,,G_02_4,2.667,,-0.831,,,,,,,,,,1.5,1.995,-0.898,32.0,,0.6990000000000001,Noun,,,,,,,,,,,,,,,1,959.0,475.0,1070.0,Arbitrary,,0.0,0.0,1.0,flat_o,0.0,imrp,4,1.0,0.0,1.0,Open,Contact,OneHanded,None,Head,HeadAway,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,4,2,0
